Periodo;Ano;Mes;Trimestre;Semestre;Regiao;Instituicao;Populacao_Regiao;Num_Municipios;Consumo_Carbapenemes;Consumo_Outros_Antibioticos;Consumo_Total_Antibioticos;Percentual_Carbapenemes;Consumo_Carbapenemes_Per_Capita;Total_Urgencias;Urgencias_Geral;Urgencias_Pediatricas;Urgencias_Obstetricia;Urgencias_Psiquiatrica;Total_Urgencias_Per_Capita;Total_Consultas;Primeiras_Consultas;Consultas_Subsequentes;Total_Consultas_Per_Capita;Peso_Medio_Carbapenemes
2015-09;2015;9;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184291.0;68.0;;;;;;94458.0;65258.0;24312.0;4888.0;0.0;2966.37;126593.0;38438.0;88155.0;3975.55;
2015-10;2015;10;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184291.0;68.0;;;;;;105066.0;72420.0;27251.0;5395.0;0.0;3299.51;140296.0;42414.0;97882.0;4405.88;
2015-11;2015;11;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184291.0;68.0;;;;;;115520.0;79390.0;30220.0;5910.0;0.0;3627.81;154289.0;46405.0;107884.0;4845.32;
2015-12;2015;12;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184291.0;68.0;;;;;;126072.0;86596.0;33094.0;6382.0;0.0;3959.19;166243.0;49749.0;116494.0;5220.72;
2016-01;2016;1;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;10586.0;7133.0;2934.0;519.0;0.0;333.17;12525.0;3682.0;8843.0;394.2;
2016-02;2016;2;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;20691.0;13982.0;5724.0;985.0;0.0;651.21;25686.0;7536.0;18150.0;808.42;
2016-03;2016;3;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;31839.0;21537.0;8769.0;1533.0;0.0;1002.07;39355.0;11408.0;27947.0;1238.63;
2016-04;2016;4;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;43227.0;29090.0;12082.0;2055.0;0.0;1360.49;51987.0;15088.0;36899.0;1636.2;
2016-05;2016;5;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;54700.0;36867.0;15221.0;2612.0;0.0;1721.58;66176.0;19150.0;47026.0;2082.77;
2016-06;2016;6;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;65173.0;44411.0;17634.0;3128.0;0.0;2051.2;78964.0;22487.0;56477.0;2485.25;
2016-07;2016;7;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;75992.0;52432.0;19846.0;3714.0;0.0;2391.71;90294.0;25625.0;64669.0;2841.84;
2016-08;2016;8;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;86157.0;60026.0;21798.0;4333.0;0.0;2711.63;101061.0;28672.0;72389.0;3180.71;
2016-09;2016;9;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;96034.0;67279.0;23916.0;4839.0;0.0;3022.49;114713.0;32467.0;82246.0;3610.38;
2016-10;2016;10;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;107184.0;74971.0;26828.0;5385.0;0.0;3373.42;128953.0;36400.0;92553.0;4058.56;
2016-11;2016;11;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;117985.0;82168.0;29900.0;5917.0;0.0;3713.36;144559.0;40904.0;103655.0;4549.73;
2016-12;2016;12;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3177310.0;68.0;;;;;;130215.0;90397.0;33407.0;6411.0;0.0;4098.28;157030.0;44611.0;112419.0;4942.23;
2017-01;2017;1;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;10924.0;7561.0;2882.0;481.0;0.0;344.11;15303.0;4508.0;10795.0;482.06;
2017-02;2017;2;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;20945.0;14461.0;5538.0;946.0;0.0;659.78;28813.0;8495.0;20318.0;907.63;
2017-03;2017;3;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;32095.0;22051.0;8547.0;1497.0;0.0;1011.02;45427.0;13324.0;32103.0;1430.98;
2017-04;2017;4;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;42662.0;29439.0;11116.0;2107.0;0.0;1343.88;57729.0;16731.0;40998.0;1818.51;
2017-05;2017;5;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;54037.0;37353.0;13879.0;2805.0;0.0;1702.2;72514.0;20841.0;51673.0;2284.24;
2017-06;2017;6;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;65131.0;45358.0;16358.0;3415.0;0.0;2051.67;86613.0;24636.0;61977.0;2728.37;
2017-07;2017;7;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;76479.0;53636.0;18729.0;4114.0;0.0;2409.14;99569.0;28089.0;71480.0;3136.5;
2017-08;2017;8;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;86978.0;61611.0;20625.0;4742.0;0.0;2739.87;110768.0;31123.0;79645.0;3489.27;
2017-09;2017;9;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;97445.0;69200.0;22902.0;5343.0;0.0;3069.59;124266.0;34942.0;89324.0;3914.47;
2017-10;2017;10;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;109850.0;77712.0;26149.0;5989.0;0.0;3460.35;138510.0;38792.0;99718.0;4363.17;
2017-11;2017;11;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;121432.0;85597.0;29248.0;6587.0;0.0;3825.2;153054.0;42685.0;110369.0;4821.31;
2017-12;2017;12;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174530.0;68.0;;;;;;133839.0;94094.0;32552.0;7193.0;0.0;4216.03;164722.0;45864.0;118858.0;5188.86;
2018-01;2018;1;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;12137.0;8182.0;3405.0;550.0;0.0;382.28;16048.0;4493.0;11555.0;505.46;
2018-02;2018;2;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;23265.0;15673.0;6463.0;1129.0;0.0;732.78;30102.0;8474.0;21628.0;948.12;
2018-03;2018;3;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;34572.0;23413.0;9462.0;1697.0;0.0;1088.92;44625.0;12520.0;32105.0;1405.56;
2018-04;2018;4;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;45213.0;30917.0;12016.0;2280.0;0.0;1424.08;58667.0;16480.0;42187.0;1847.84;
2018-05;2018;5;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;56631.0;38773.0;15011.0;2847.0;0.0;1783.71;72578.0;20195.0;52383.0;2285.99;
2018-06;2018;6;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;67655.0;46563.0;17625.0;3467.0;0.0;2130.93;86902.0;24205.0;62697.0;2737.16;
2018-07;2018;7;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;79211.0;54868.0;20181.0;4162.0;0.0;2494.91;101748.0;28380.0;73368.0;3204.76;
2018-08;2018;8;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;90385.0;63301.0;22328.0;4756.0;0.0;2846.86;112176.0;31503.0;80673.0;3533.21;
2018-09;2018;9;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;101256.0;71389.0;24519.0;5348.0;0.0;3189.27;126099.0;35366.0;90733.0;3971.75;
2018-10;2018;10;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;112362.0;78961.0;27463.0;5938.0;0.0;3539.07;141967.0;39761.0;102206.0;4471.54;
2018-11;2018;11;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;123033.0;86179.0;30313.0;6541.0;0.0;3875.18;157120.0;43731.0;113389.0;4948.82;
2018-12;2018;12;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3174900.0;68.0;;;;;;134127.0;93763.0;33217.0;7147.0;0.0;4224.61;169308.0;47000.0;122308.0;5332.7;
2019-01;2019;1;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;11779.0;8004.0;3215.0;560.0;0.0;369.98;16057.0;4471.0;11586.0;504.35;
2019-02;2019;2;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;23467.0;15670.0;6681.0;1116.0;0.0;737.1;30226.0;8631.0;21595.0;949.41;
2019-03;2019;3;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;34458.0;23203.0;9513.0;1742.0;0.0;1082.34;44276.0;12741.0;31535.0;1390.72;
2019-04;2019;4;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;44816.0;30571.0;11941.0;2304.0;0.0;1407.68;58013.0;16586.0;41427.0;1822.2;
2019-05;2019;5;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;56298.0;38512.0;14827.0;2959.0;0.0;1768.34;73557.0;21101.0;52456.0;2310.45;
2019-06;2019;6;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;66833.0;45956.0;17247.0;3630.0;0.0;2099.24;85139.0;24353.0;60786.0;2674.24;
2019-07;2019;7;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;77856.0;54031.0;19533.0;4292.0;0.0;2445.48;99551.0;28404.0;71147.0;3126.92;
2019-08;2019;8;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;87832.0;61478.0;21412.0;4942.0;0.0;2758.83;109359.0;31282.0;78077.0;3435.0;
2019-09;2019;9;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;98208.0;69030.0;23571.0;5607.0;0.0;3084.74;122924.0;35238.0;87686.0;3861.08;
2019-10;2019;10;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;109829.0;76847.0;26747.0;6235.0;0.0;3449.76;139204.0;39918.0;99286.0;4372.44;
2019-11;2019;11;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;120796.0;84104.0;29882.0;6810.0;0.0;3794.24;153023.0;43775.0;109248.0;4806.49;
2019-12;2019;12;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3183672.0;68.0;;;;;;133027.0;91935.0;33638.0;7454.0;0.0;4178.41;166378.0;47846.0;118532.0;5225.98;
2020-01;2020;1;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;11583.0;8017.0;2999.0;567.0;0.0;363.72;15548.0;4680.0;10868.0;488.23;
2020-02;2020;2;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;22328.0;15363.0;5845.0;1120.0;0.0;701.13;29463.0;8863.0;20600.0;925.18;
2020-03;2020;3;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;29183.0;20478.0;7184.0;1521.0;0.0;916.39;40530.0;11728.0;28802.0;1272.7;
2020-04;2020;4;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;34407.0;24921.0;7667.0;1819.0;0.0;1080.43;47280.0;12873.0;34407.0;1484.66;
2020-05;2020;5;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;40984.0;30311.0;8407.0;2266.0;0.0;1286.96;56218.0;14858.0;41360.0;1765.33;
2020-06;2020;6;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;48275.0;36211.0;9294.0;2770.0;0.0;1515.9;67161.0;18129.0;49032.0;2108.95;
2020-07;2020;7;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;56730.0;42894.0;10510.0;3326.0;0.0;1781.4;79835.0;21760.0;58075.0;2506.93;
2020-08;2020;8;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;64757.0;49332.0;11612.0;3813.0;0.0;2033.46;88594.0;24491.0;64103.0;2781.98;
2020-09;2020;9;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;72826.0;55543.0;12973.0;4310.0;0.0;2286.84;101783.0;28287.0;73496.0;3196.13;
2020-10;2020;10;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;80971.0;61718.0;14472.0;4781.0;0.0;2542.61;114795.0;32367.0;82428.0;3604.73;
2020-11;2020;11;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;88940.0;67990.0;15761.0;5189.0;0.0;2792.84;127653.0;36258.0;91395.0;4008.49;
2020-12;2020;12;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3184567.0;68.0;;;;;;96146.0;73819.0;16765.0;5562.0;0.0;3019.12;138999.0;39757.0;99242.0;4364.77;
2021-01;2021;1;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;7111.0;5754.0;974.0;383.0;0.0;222.72;11921.0;3440.0;8481.0;373.37;
2021-02;2021;2;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;12399.0;10114.0;1517.0;768.0;0.0;388.34;24184.0;7087.0;17097.0;757.45;
2021-03;2021;3;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;19367.0;15705.0;2412.0;1250.0;0.0;606.58;38812.0;11323.0;27489.0;1215.6;
2021-04;2021;4;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;27326.0;21734.0;3867.0;1725.0;0.0;855.85;52255.0;15176.0;37079.0;1636.63;
2021-05;2021;5;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;36929.0;28723.0;5960.0;2246.0;0.0;1156.62;66383.0;19309.0;47074.0;2079.13;
2021-06;2021;6;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;47088.0;35958.0;8424.0;2706.0;0.0;1474.8;78897.0;22963.0;55934.0;2471.07;
2021-07;2021;7;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;57500.0;43587.0;10638.0;3275.0;0.0;1800.91;91017.0;26723.0;64294.0;2850.67;
2021-08;2021;8;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;66986.0;50992.0;12193.0;3801.0;0.0;2098.01;101050.0;29875.0;71175.0;3164.9;
2021-09;2021;9;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;76807.0;58147.0;14324.0;4336.0;0.0;2405.61;114757.0;33907.0;80850.0;3594.21;
2021-10;2021;10;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;88078.0;65677.0;17523.0;4878.0;0.0;2758.62;127235.0;37596.0;89639.0;3985.02;
2021-11;2021;11;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;98797.0;72860.0;20548.0;5389.0;0.0;3094.34;141105.0;41693.0;99412.0;4419.43;
2021-12;2021;12;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3192833.0;68.0;;;;;;108965.0;80070.0;22975.0;5920.0;0.0;3412.8;152664.0;45346.0;107318.0;4781.46;
2022-01;2022;1;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;9905.0;7397.0;2012.0;496.0;0.0;307.51;13377.0;4408.0;8969.0;415.3;
2022-02;2022;2;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;18898.0;13707.0;4214.0;977.0;0.0;586.71;26583.0;8608.0;17975.0;825.3;
2022-03;2022;3;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;30788.0;21488.0;7732.0;1568.0;0.0;955.84;41290.0;13172.0;28118.0;1281.89;
2022-04;2022;4;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;41386.0;28798.0;10538.0;2050.0;0.0;1284.87;53391.0;16937.0;36454.0;1657.58;
2022-05;2022;5;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;53696.0;37403.0;13657.0;2636.0;0.0;1667.05;68087.0;21521.0;46566.0;2113.83;
2022-06;2022;6;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;63989.0;44959.0;15827.0;3203.0;0.0;1986.6;80948.0;25431.0;55517.0;2513.11;
2022-07;2022;7;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;74654.0;52767.0;18082.0;3805.0;0.0;2317.71;93239.0;29095.0;64144.0;2894.7;
2022-08;2022;8;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;84334.0;60011.0;19895.0;4428.0;0.0;2618.23;104238.0;32984.0;71254.0;3236.17;
2022-09;2022;9;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;94196.0;67118.0;22085.0;4993.0;0.0;2924.41;119642.0;37837.0;81805.0;3714.41;
2022-10;2022;10;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;106092.0;74709.0;25796.0;5587.0;0.0;3293.73;133977.0;42164.0;91813.0;4159.45;
2022-11;2022;11;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;118102.0;82234.0;29743.0;6125.0;0.0;3666.6;149149.0;46777.0;102372.0;4630.48;
2022-12;2022;12;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3221026.0;68.0;;;;;;129144.0;89763.0;32733.0;6648.0;0.0;4009.41;161294.0;50642.0;110652.0;5007.53;
2023-01;2023;1;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;10698.0;7324.0;2788.0;586.0;0.0;328.99;16085.0;5138.0;10947.0;494.65;
2023-02;2023;2;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;20810.0;14096.0;5599.0;1115.0;0.0;639.96;29665.0;9372.0;20293.0;912.27;
2023-03;2023;3;1;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;31800.0;21467.0;8686.0;1647.0;0.0;977.93;45235.0;14041.0;31194.0;1391.09;
2023-04;2023;4;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;41962.0;28588.0;11127.0;2247.0;0.0;1290.44;57791.0;17837.0;39954.0;1777.22;
2023-05;2023;5;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;53292.0;36287.0;14138.0;2867.0;0.0;1638.86;73393.0;22398.0;50995.0;2257.02;
2023-06;2023;6;2;1;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;63625.0;43592.0;16567.0;3466.0;0.0;1956.63;86999.0;26372.0;60627.0;2675.44;
2023-07;2023;7;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;74338.0;51425.0;18835.0;4078.0;0.0;2286.08;98426.0;29763.0;68663.0;3026.85;
2023-08;2023;8;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;84628.0;59100.0;20799.0;4729.0;0.0;2602.53;108917.0;32990.0;75927.0;3349.47;
2023-09;2023;9;3;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;94779.0;66417.0;23033.0;5329.0;0.0;2914.69;122638.0;37053.0;85585.0;3771.43;
2023-10;2023;10;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;105732.0;73520.0;26217.0;5995.0;0.0;3251.53;136213.0;40999.0;95214.0;4188.89;
2023-11;2023;11;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;116352.0;79990.0;29711.0;6651.0;0.0;3578.12;150693.0;45250.0;105443.0;4634.19;
2023-12;2023;12;4;2;Região de Saúde Norte;Centro Hospitalar do Médio Ave, EPE;3251765.0;68.0;;;;;;127437.0;87348.0;32842.0;7247.0;0.0;3919.01;161808.0;48628.0;113180.0;4976.01;
2015-01;2015;1;1;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;1314.0;7974.0;9288.0;14.15;41.27;;;;;;;;;;;0.1414834938914166
2015-02;2015;2;1;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;1343.0;7254.0;8597.0;15.62;42.18;;;;;;;;;;;0.1563070285478506
2015-03;2015;3;1;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;971.0;6866.0;7837.0;12.39;30.49;;;;;;;;;;;0.1239017405573611
2015-04;2015;4;2;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;987.0;7207.0;8194.0;12.05;31.0;;;;;;;;;;;0.1204686319704043
2015-05;2015;5;2;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;909.0;5898.0;6807.0;13.35;28.55;;;;;;;;;;;0.1335527443278993
2015-06;2015;6;2;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;916.0;5600.0;6516.0;14.06;28.77;;;;;;;;;;;0.1406861052812315
2015-07;2015;7;3;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;1009.0;6087.0;7096.0;14.22;31.69;;;;;;;;;;;0.1422495348088242
2015-08;2015;8;3;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;1029.0;5143.0;6172.0;16.67;32.31;;;;;;;;;;;0.1667509271600441
2015-09;2015;9;3;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;1129.0;5598.0;6727.0;16.78;35.46;;;;;;;;;;;0.1678894114899083
2015-10;2015;10;4;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;1134.0;6564.0;7698.0;14.73;35.61;;;;;;;;;;;0.1472990306710614
2015-11;2015;11;4;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;1010.0;5828.0;6838.0;14.77;31.72;;;;;;;;;;;0.1477847432004449
2015-12;2015;12;4;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3184291.0;68.0;1031.0;7475.0;8506.0;12.12;32.38;;;;;;;;;;;0.1212752604317896
2016-01;2016;1;1;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;1045.0;7045.0;8090.0;12.92;32.89;;;;;;;;;;;0.1291941038122765
2016-02;2016;2;1;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;1143.0;7331.0;8474.0;13.49;35.97;;;;;;;;;;;0.1349069567230935
2016-03;2016;3;1;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;1210.0;8349.0;9559.0;12.66;38.08;;;;;;;;;;;0.1266470164113254
2016-04;2016;4;2;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;1165.0;7298.0;8463.0;13.77;36.67;;;;;;;;;;;0.1377102443346843
2016-05;2016;5;2;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;990.0;7471.0;8461.0;11.7;31.16;;;;;;;;;;;0.1170161425349393
2016-06;2016;6;2;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;906.0;7088.0;7994.0;11.33;28.51;;;;;;;;;;;0.1134004961271705
2016-07;2016;7;3;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;1177.0;6427.0;7604.0;15.48;37.04;;;;;;;;;;;0.1548011575410679
2016-08;2016;8;3;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;1129.0;6648.0;7777.0;14.52;35.53;;;;;;;;;;;0.1452103438511635
2016-09;2016;9;3;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;1177.0;6640.0;7817.0;15.06;37.04;;;;;;;;;;;0.1506458228969835
2016-10;2016;10;4;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;1116.0;6627.0;7743.0;14.41;35.12;;;;;;;;;;;0.1441205062912307
2016-11;2016;11;4;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;971.0;6955.0;7926.0;12.25;30.56;;;;;;;;;;;0.1225364835839828
2016-12;2016;12;4;2;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3177310.0;68.0;1136.0;9836.0;10972.0;10.35;35.75;;;;;;;;;;;0.1035995792833388
2017-01;2017;1;1;1;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, E.P.E.;3174530.0;68.0;1130.0;9871.0;11001.0;10.27;35.6;;;;;;;;;;;0.1027295986132623
