Instituicao;Regiao;Periodo;Ano;Mes;Consumo_Carbapenemes;Populacao_Regiao;Total_Urgencias;Urgencias_Geral;Urgencias_Pediatricas;Urgencias_Obstetricia;Urgencias_Psiquiatrica;Total_Consultas;valor_base_sazonal;media_3m;media_6m;tendencia_mom;tendencia_yoy;indice_sazonal;forecast_hibrido;variacao_prevista_pct
Hospital Braga;Região de Saúde Norte;2013-11-01;2013;11;0.0;3213011.0;169321.0;119651.0;38227.0;11443.0;0.0;348335.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2013-12-01;2013;12;0.0;3213011.0;185132.0;130543.0;42008.0;12581.0;0.0;382124.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-01-01;2014;1;0.0;3194655.0;16741.0;11267.0;4377.0;1097.0;0.0;36825.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-02-01;2014;2;0.0;3194655.0;31077.0;20970.0;8149.0;1958.0;0.0;71115.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-03-01;2014;3;0.0;3194655.0;47034.0;31970.0;12186.0;2878.0;0.0;105873.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-04-01;2014;4;0.0;3194655.0;62291.0;42852.0;15555.0;3884.0;0.0;138351.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-05-01;2014;5;0.0;3194655.0;78623.0;54053.0;19489.0;5081.0;0.0;173537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-06-01;2014;6;0.0;3194655.0;94387.0;64995.0;23131.0;6261.0;0.0;204346.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-07-01;2014;7;0.0;3194655.0;110385.0;76394.0;26457.0;7534.0;0.0;239191.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-08-01;2014;8;0.0;3194655.0;126649.0;88312.0;29502.0;8835.0;0.0;265157.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-09-01;2014;9;0.0;3194655.0;142349.0;99473.0;32707.0;10169.0;0.0;300458.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-10-01;2014;10;0.0;3194655.0;159389.0;111116.0;36993.0;11280.0;0.0;340045.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-11-01;2014;11;0.0;3194655.0;175042.0;121537.0;41189.0;12316.0;0.0;376666.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2014-12-01;2014;12;0.0;3194655.0;192022.0;132730.0;45704.0;13588.0;0.0;408531.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-01-01;2015;1;0.0;3184291.0;17313.0;11494.0;4689.0;1130.0;0.0;37177.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-02-01;2015;2;0.0;3184291.0;31805.0;21299.0;8346.0;2160.0;0.0;72447.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-03-01;2015;3;0.0;3184291.0;48728.0;32508.0;12869.0;3351.0;0.0;110454.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-04-01;2015;4;0.0;3184291.0;64057.0;42954.0;16688.0;4415.0;0.0;146473.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-05-01;2015;5;0.0;3184291.0;80326.0;54186.0;20676.0;5464.0;0.0;180538.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-06-01;2015;6;0.0;3184291.0;96370.0;65276.0;24490.0;6604.0;0.0;215205.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-07-01;2015;7;0.0;3184291.0;112700.0;76963.0;27980.0;7757.0;0.0;251859.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-08-01;2015;8;0.0;3184291.0;128945.0;88886.0;30997.0;9062.0;0.0;278994.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-09-01;2015;9;0.0;3184291.0;144499.0;100088.0;34208.0;10203.0;0.0;316677.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-10-01;2015;10;0.0;3184291.0;161070.0;111494.0;38327.0;11249.0;0.0;355814.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-11-01;2015;11;0.0;3184291.0;177403.0;122407.0;42667.0;12329.0;0.0;394236.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2015-12-01;2015;12;0.0;3184291.0;194407.0;133859.0;46998.0;13550.0;0.0;424987.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-01-01;2016;1;0.0;3177310.0;16482.0;11315.0;4059.0;1108.0;0.0;36435.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-02-01;2016;2;0.0;3177310.0;32708.0;22262.0;8233.0;2213.0;0.0;73200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-03-01;2016;3;0.0;3177310.0;51363.0;34708.0;13244.0;3411.0;0.0;112876.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-04-01;2016;4;0.0;3177310.0;68915.0;46587.0;17676.0;4652.0;0.0;147819.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-05-01;2016;5;0.0;3177310.0;86840.0;58836.0;22151.0;5853.0;0.0;186059.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-06-01;2016;6;0.0;3177310.0;103665.0;70723.0;25861.0;7081.0;0.0;220677.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-07-01;2016;7;0.0;3177310.0;121664.0;83586.0;29638.0;8440.0;0.0;254427.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-08-01;2016;8;0.0;3177310.0;139366.0;96762.0;32779.0;9825.0;0.0;285874.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-09-01;2016;9;0.0;3177310.0;155690.0;108582.0;35925.0;11183.0;0.0;324302.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-10-01;2016;10;0.0;3177310.0;173047.0;120416.0;40313.0;12318.0;0.0;361997.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-11-01;2016;11;0.0;3177310.0;189470.0;131368.0;44633.0;13469.0;0.0;402187.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2016-12-01;2016;12;0.0;3177310.0;207064.0;143263.0;49149.0;14652.0;0.0;433339.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-01-01;2017;1;0.0;3174530.0;17460.0;12106.0;4143.0;1211.0;0.0;40035.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-02-01;2017;2;0.0;3174530.0;33027.0;22862.0;7906.0;2259.0;0.0;73996.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-03-01;2017;3;0.0;3174530.0;50424.0;34917.0;11999.0;3508.0;0.0;116258.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-04-01;2017;4;0.0;3174530.0;66855.0;46367.0;15784.0;4704.0;0.0;147546.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-05-01;2017;5;0.0;3174530.0;84585.0;58691.0;19822.0;6072.0;0.0;188782.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-06-01;2017;6;0.0;3174530.0;101758.0;70982.0;23438.0;7338.0;0.0;226380.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-07-01;2017;7;0.0;3174530.0;119610.0;83747.0;27074.0;8789.0;0.0;263431.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-08-01;2017;8;0.0;3174530.0;137374.0;96974.0;30251.0;10149.0;0.0;298013.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-09-01;2017;9;0.0;3174530.0;154170.0;108865.0;33762.0;11543.0;0.0;336944.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-10-01;2017;10;0.0;3174530.0;173176.0;121702.0;38621.0;12853.0;0.0;378623.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-11-01;2017;11;0.0;3174530.0;190902.0;133624.0;43208.0;14070.0;0.0;420210.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2017-12-01;2017;12;0.0;3174530.0;209536.0;146232.0;47907.0;15397.0;0.0;452537.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-01-01;2018;1;0.0;3174900.0;18549.0;12438.0;4824.0;1287.0;0.0;43788.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-02-01;2018;2;0.0;3174900.0;35917.0;24238.0;9161.0;2518.0;0.0;81970.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-03-01;2018;3;0.0;3174900.0;53799.0;36496.0;13526.0;3777.0;0.0;123155.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-04-01;2018;4;0.0;3174900.0;71661.0;49068.0;17491.0;5102.0;0.0;159698.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-05-01;2018;5;0.0;3174900.0;90272.0;61853.0;21880.0;6539.0;0.0;199318.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-06-01;2018;6;0.0;3174900.0;108007.0;74466.0;25630.0;7911.0;0.0;236888.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-07-01;2018;7;0.0;3174900.0;126610.0;87839.0;29357.0;9414.0;0.0;273743.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-08-01;2018;8;0.0;3174900.0;145958.0;102228.0;32787.0;10943.0;0.0;307008.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-09-01;2018;9;0.0;3174900.0;163818.0;115308.0;36115.0;12395.0;0.0;344793.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-10-01;2018;10;0.0;3174900.0;182648.0;128039.0;40665.0;13944.0;0.0;388353.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-11-01;2018;11;0.0;3174900.0;200187.0;139988.0;44853.0;15346.0;0.0;431740.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2018-12-01;2018;12;0.0;3174900.0;218450.0;152345.0;49298.0;16807.0;0.0;467297.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2019-01-01;2019;1;0.0;3183672.0;18645.0;12646.0;4548.0;1451.0;0.0;44046.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2019-02-01;2019;2;0.0;3183672.0;37251.0;25143.0;9391.0;2717.0;0.0;82875.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2019-03-01;2019;3;0.0;3183672.0;55565.0;38024.0;13550.0;3991.0;0.0;120495.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2019-04-01;2019;4;0.0;3183672.0;72991.0;50535.0;17111.0;5345.0;0.0;158887.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2019-05-01;2019;5;0.0;3183672.0;92290.0;63906.0;21590.0;6794.0;0.0;205039.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2019-06-01;2019;6;0.0;3183672.0;110270.0;76768.0;25303.0;8199.0;0.0;234424.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2019-07-01;2019;7;0.0;3183672.0;129229.0;90681.0;28850.0;9698.0;0.0;275865.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2019-08-01;2019;8;0.0;3183672.0;147812.0;104621.0;31895.0;11296.0;0.0;308857.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Hospital Braga;Região de Saúde Norte;2019-09-01;2019;9;763.0;3183672.0;165614.0;117499.0;35300.0;12815.0;0.0;348545.0;0.0;254.33333333333334;127.16666666666667;0.0;0.0;3.6712109061748195;165.31666666666666;0.0
Hospital Braga;Região de Saúde Norte;2019-10-01;2019;10;691.0;3183672.0;184981.0;130792.0;39954.0;14235.0;0.0;394278.0;0.0;484.6666666666667;242.33333333333334;-0.09436435124508519;0.0;3.324779470729751;315.03333333333336;-0.5871122761031018
Hospital Braga;Região de Saúde Norte;2019-11-01;2019;11;613.0;3183672.0;203694.0;143356.0;44804.0;15534.0;0.0;436248.0;0.0;689.0;344.5;-0.11287988422575977;0.0;2.949478748997594;447.85;-0.35188133140376265
Hospital Braga;Região de Saúde Norte;2019-12-01;2019;12;427.0;3183672.0;223644.0;156305.0;50284.0;17055.0;0.0;472311.0;0.0;577.0;415.6666666666667;-0.3034257748776509;0.0;2.0545308740978347;413.2;-0.3259380097879282
Hospital Braga;Região de Saúde Norte;2020-01-01;2020;1;412.0;3184567.0;18771.0;12850.0;4502.0;1419.0;0.0;43424.0;0.0;484.0;484.3333333333333;-0.0351288056206089;0.0;0.6809917355371901;387.29999999999995;-0.0929742388758783
Hospital Braga;Região de Saúde Norte;2020-02-01;2020;2;520.0;3184567.0;36499.0;25044.0;8802.0;2653.0;0.0;80742.0;0.0;453.0;571.0;0.2621359223300971;0.0;0.859504132231405;397.79999999999995;-0.034466019417475846
Hospital Braga;Região de Saúde Norte;2020-03-01;2020;3;756.0;3184567.0;47485.0;33150.0;10700.0;3635.0;0.0;112756.0;0.0;562.6666666666666;569.8333333333334;0.45384615384615384;0.0;1.2495867768595041;452.2833333333333;-0.13022435897435902
Hospital Braga;Região de Saúde Norte;2020-04-01;2020;4;563.0;3184567.0;55655.0;39787.0;11540.0;4328.0;0.0;136457.0;0.0;613.0;548.5;-0.2552910052910053;0.0;0.9305785123966942;471.04999999999995;-0.3769179894179895
Hospital Braga;Região de Saúde Norte;2020-05-01;2020;5;469.0;3184567.0;66939.0;48797.0;12927.0;5215.0;0.0;165381.0;0.0;596.0;524.5;-0.1669626998223801;0.0;0.775206611570248;455.35;-0.19120781527531083
Hospital Braga;Região de Saúde Norte;2020-06-01;2020;6;706.0;3184567.0;79696.0;59026.0;14473.0;6197.0;0.0;200754.0;0.0;579.3333333333334;571.0;0.5053304904051172;0.0;1.1669421487603306;460.9666666666667;-0.017128642501776814
Hospital Braga;Região de Saúde Norte;2020-07-01;2020;7;481.0;3184567.0;94293.0;70524.0;16579.0;7190.0;0.0;238628.0;0.0;552.0;582.5;-0.31869688385269124;0.0;0.7950413223140496;450.75;-0.36154390934844194
Hospital Braga;Região de Saúde Norte;2020-08-01;2020;8;498.0;3184567.0;109188.0;82285.0;18582.0;8321.0;0.0;269662.0;0.0;561.6666666666666;578.8333333333334;0.035343035343035345;0.0;0.8231404958677686;454.48333333333335;-0.05512820512820504
Hospital Braga;Região de Saúde Norte;2020-09-01;2020;9;555.0;3184567.0;123270.0;93083.0;20892.0;9295.0;0.0;311334.0;763.0;511.3333333333333;545.3333333333334;0.1144578313253012;-0.272608125819135;0.9173553719008265;419.26666666666665;-0.15809906291834008
Hospital Braga;Região de Saúde Norte;2020-10-01;2020;10;612.0;3184567.0;136697.0;103275.0;23223.0;10199.0;0.0;356214.0;691.0;555.0;553.5;0.10270270270270271;-0.11432706222865413;1.0115702479338844;596.15;0.07414414414414416
Hospital Braga;Região de Saúde Norte;2020-11-01;2020;11;788.0;3184567.0;149216.0;112779.0;25311.0;11126.0;0.0;402567.0;613.0;651.6666666666666;606.6666666666666;0.2875816993464052;0.28548123980424145;1.3024793388429752;646.0333333333333;0.055610021786492325
Hospital Braga;Região de Saúde Norte;2020-12-01;2020;12;900.0;3184567.0;161992.0;122956.0;26976.0;12060.0;0.0;441453.0;427.0;766.6666666666666;639.0;0.14213197969543148;1.1077283372365339;1.487603305785124;697.6333333333333;-0.11467851099830795
Hospital Braga;Região de Saúde Norte;2021-01-01;2021;1;843.0;3192833.0;11720.0;9265.0;1618.0;837.0;0.0;41824.0;412.0;843.6666666666666;699.3333333333334;-0.06333333333333334;1.046116504854369;0.9652671755725191;717.0333333333333;-0.2032962962962963
Hospital Braga;Região de Saúde Norte;2021-02-01;2021;2;1063.0;3192833.0;21211.0;16940.0;2624.0;1647.0;0.0;82226.0;520.0;935.3333333333334;793.5;0.2609727164887307;1.0442307692307693;1.2171755725190838;788.1166666666667;-0.06510478449980228
Hospital Braga;Região de Saúde Norte;2021-03-01;2021;3;873.0;3192833.0;33695.0;26948.0;4150.0;2597.0;0.0;133099.0;756.0;926.3333333333334;846.5;-0.17873941674506114;0.15476190476190477;0.999618320610687;821.1166666666667;-0.22754782063342738
Hospital Braga;Região de Saúde Norte;2021-04-01;2021;4;731.0;3192833.0;48293.0;37907.0;6795.0;3591.0;0.0;178467.0;563.0;889.0;866.3333333333334;-0.16265750286368844;0.2984014209591474;0.8370229007633587;855.6;-0.01993127147766316
Hospital Braga;Região de Saúde Norte;2021-05-01;2021;5;749.0;3192833.0;64851.0;49992.0;10221.0;4638.0;0.0;226382.0;469.0;784.3333333333334;859.8333333333334;0.024623803009575923;0.5970149253731343;0.8576335877862595;762.7166666666667;0.04338805289557679
Hospital Braga;Região de Saúde Norte;2021-06-01;2021;6;608.0;3192833.0;81800.0;62369.0;13794.0;5637.0;0.0;264131.0;706.0;696.0;811.1666666666666;-0.1882510013351135;-0.1388101983002833;0.6961832061068702;685.1499999999999;-0.08524699599465968
Hospital Braga;Região de Saúde Norte;2021-07-01;2021;7;672.0;3192833.0;99211.0;75301.0;17160.0;6750.0;0.0;307654.0;481.0;676.3333333333334;782.6666666666666;0.10526315789473684;0.3970893970893971;0.7694656488549618;714.1666666666667;0.17461622807017552
Hospital Braga;Região de Saúde Norte;2021-08-01;2021;8;1098.0;3192833.0;116895.0;88800.0;20114.0;7981.0;0.0;344578.0;498.0;792.6666666666666;788.5;0.6339285714285714;1.2048192771084338;1.2572519083969464;729.0833333333334;0.08494543650793651
Hospital Braga;Região de Saúde Norte;2021-09-01;2021;9;1043.0;3192833.0;133386.0;100903.0;23439.0;9044.0;0.0;390455.0;555.0;937.6666666666666;816.8333333333334;-0.05009107468123861;0.8792792792792793;1.1942748091603053;813.4833333333333;-0.2591226472374013
Hospital Braga;Região de Saúde Norte;2021-10-01;2021;10;1095.0;3192833.0;151801.0;113627.0;28036.0;10138.0;0.0;433910.0;612.0;1078.6666666666667;877.5;0.04985618408437201;0.7892156862745098;1.2538167938931297;913.5833333333334;-0.1240811760945989
Hospital Braga;Região de Saúde Norte;2021-11-01;2021;11;819.0;3192833.0;169219.0;125707.0;32383.0;11129.0;0.0;482614.0;788.0;985.6666666666666;889.1666666666666;-0.25205479452054796;0.03934010152284264;0.9377862595419847;881.9833333333332;-0.19453576864535782
Hospital Braga;Região de Saúde Norte;2021-12-01;2021;12;886.0;3192833.0;185730.0;137651.0;35812.0;12267.0;0.0;521285.0;900.0;933.3333333333334;935.5;0.08180708180708181;-0.015555555555555555;1.0145038167938931;904.9166666666666;0.1049043549043549
Hospital Braga;Região de Saúde Norte;2022-01-01;2022;1;1072.0;3221026.0;15347.0;11563.0;2734.0;1050.0;0.0;44574.0;843.0;925.6666666666666;1002.1666666666666;0.20993227990970656;0.27164887307236063;1.2305337669791467;943.4833333333333;0.06487960872836718
Hospital Braga;Região de Saúde Norte;2022-02-01;2022;2;807.0;3221026.0;30408.0;22526.0;5901.0;1981.0;0.0;88128.0;1063.0;921.6666666666666;953.6666666666666;-0.24720149253731344;-0.24082784571966134;0.9263439831643391;915.5333333333333;-0.14595771144278613
Hospital Braga;Região de Saúde Norte;2022-03-01;2022;3;823.0;3221026.0;49374.0;35622.0;10577.0;3175.0;0.0;136016.0;873.0;900.6666666666666;917.0;0.01982651796778191;-0.0572737686139748;0.9447101587908935;938.0333333333333;0.1623709211069806
Hospital Braga;Região de Saúde Norte;2022-04-01;2022;4;835.0;3221026.0;66490.0;47722.0;14484.0;4284.0;0.0;174175.0;731.0;821.6666666666666;873.6666666666666;0.014580801944106925;0.14227086183310533;0.9584847905108093;847.5333333333333;0.029809639530174126
Hospital Braga;Região de Saúde Norte;2022-05-01;2022;5;710.0;3221026.0;84984.0;60563.0;18906.0;5515.0;0.0;222025.0;749.0;789.3333333333334;855.5;-0.1497005988023952;-0.0520694259012016;0.8149990434283528;797.5166666666667;-0.04489021956087824
Hospital Braga;Região de Saúde Norte;2022-06-01;2022;6;641.0;3221026.0;101087.0;72430.0;22154.0;6503.0;0.0;259240.0;608.0;728.6666666666666;814.6666666666666;-0.09718309859154929;0.054276315789473686;0.7357949110388369;758.5333333333333;0.06835680751173712
Hospital Braga;Região de Saúde Norte;2022-07-01;2022;7;784.0;3221026.0;117449.0;84601.0;25426.0;7422.0;0.0;299364.0;672.0;711.6666666666666;766.6666666666666;0.22308892355694226;0.16666666666666666;0.899942605701167;707.4333333333333;0.10364014560582424
Hospital Braga;Região de Saúde Norte;2022-08-01;2022;8;1099.0;3221026.0;134169.0;97345.0;28341.0;8483.0;0.0;335538.0;1098.0;841.3333333333334;815.3333333333334;0.4017857142857143;0.0009107468123861566;1.2615266883489573;799.6666666666666;0.01998299319727881
Hospital Braga;Região de Saúde Norte;2022-09-01;2022;9;905.0;3221026.0;150090.0;109083.0;31402.0;9605.0;0.0;380920.0;1043.0;929.3333333333334;829.0;-0.17652411282984531;-0.13231064237775647;1.038836808876985;932.9666666666667;-0.15107673642705488
Hospital Braga;Região de Saúde Norte;2022-10-01;2022;10;1000.0;3221026.0;168032.0;121201.0;36085.0;10746.0;0.0;425271.0;1095.0;1001.3333333333334;856.5;0.10497237569060773;-0.0867579908675799;1.1478859766596519;966.2166666666667;0.0676427255985268
Hospital Braga;Região de Saúde Norte;2022-11-01;2022;11;955.0;3221026.0;185901.0;132576.0;41482.0;11843.0;0.0;472886.0;819.0;953.3333333333334;897.3333333333334;-0.045;0.16605616605616605;1.0962311077099676;964.8666666666667;-0.03513333333333335
Hospital Braga;Região de Saúde Norte;2022-12-01;2022;12;823.0;3221026.0;202914.0;144165.0;45756.0;12993.0;0.0;511207.0;886.0;926.0;927.6666666666666;-0.1382198952879581;-0.07110609480812641;0.9447101587908935;905.0999999999999;-0.05225130890052365
Hospital Braga;Região de Saúde Norte;2023-01-01;2023;1;879.0;3251765.0;16762.0;11905.0;3831.0;1026.0;0.0;49746.0;1072.0;885.6666666666666;943.5;0.06804374240583232;-0.18003731343283583;0.9946251768033946;903.0833333333334;0.09730660186310258
Hospital Braga;Região de Saúde Norte;2023-02-01;2023;2;613.0;3251765.0;33347.0;23513.0;7800.0;2034.0;0.0;90292.0;807.0;771.6666666666666;862.5;-0.3026166097838453;-0.24039653035935563;0.6936350777934936;858.9833333333332;-0.022772089495639136
Hospital Braga;Região de Saúde Norte;2023-03-01;2023;3;866.0;3251765.0;51549.0;36168.0;12134.0;3247.0;0.0;139733.0;823.0;786.0;856.0;0.41272430668841764;0.05224787363304982;0.9799151343705799;811.1999999999999;0.3233278955954322
Hospital Braga;Região de Saúde Norte;2023-04-01;2023;4;861.0;3251765.0;68870.0;48667.0;15827.0;4376.0;0.0;177374.0;835.0;780.0;832.8333333333334;-0.005773672055427252;0.031137724550898204;0.9742574257425742;804.45;-0.07107390300230942
Hospital Braga;Região de Saúde Norte;2023-05-01;2023;5;779.0;3251765.0;88108.0;62020.0;20436.0;5652.0;0.0;228347.0;710.0;835.3333333333334;803.5;-0.09523809523809523;0.09718309859154929;0.8814710042432815;825.7166666666667;-0.040979481223383574
Hospital Braga;Região de Saúde Norte;2023-06-01;2023;6;1014.0;3251765.0;105670.0;74838.0;24030.0;6802.0;0.0;272610.0;641.0;884.6666666666666;835.3333333333334;0.30166880616174585;0.5819032761310452;1.1473833097595474;834.9333333333333;0.07180145485665368
Hospital Braga;Região de Saúde Norte;2023-07-01;2023;7;947.0;3251765.0;124328.0;88609.0;27630.0;8089.0;0.0;310357.0;784.0;913.3333333333334;846.6666666666666;-0.06607495069033531;0.20790816326530612;1.0715700141442717;838.8666666666667;-0.17271531886916502
Hospital Braga;Região de Saúde Norte;2023-08-01;2023;8;861.0;3251765.0;142700.0;102780.0;30838.0;9082.0;0.0;351245.0;1099.0;940.6666666666666;888.0;-0.0908130939809926;-0.21656050955414013;0.9742574257425742;893.5333333333333;-0.056458993312214045
Hospital Braga;Região de Saúde Norte;2023-09-01;2023;9;887.0;3251765.0;160002.0;115679.0;34175.0;10148.0;0.0;395328.0;905.0;898.3333333333334;891.5;0.030197444831591175;-0.019889502762430938;1.0036775106082036;936.4166666666667;0.0875919473480451
Hospital Braga;Região de Saúde Norte;2023-10-01;2023;10;1039.0;3251765.0;177774.0;128165.0;38403.0;11206.0;0.0;441808.0;1000.0;929.0;921.1666666666666;0.1713641488162345;0.039;1.1756718528995758;921.8499999999999;0.039289740698985165
Hospital Braga;Região de Saúde Norte;2023-11-01;2023;11;1044.0;3251765.0;194663.0;139697.0;43070.0;11896.0;0.0;491758.0;955.0;990.0;965.3333333333334;0.004812319538017324;0.09319371727748692;1.1813295615275814;984.6;-0.052358036573628475
