Período,Hospital,Região_x,Consumo,Sobra,Região_y,nr consultas,Região,Urgências Geral,Urgências Pediátricas,Urgência Obstetricia,Urgência Psiquiátrica,Total Urgências
2017-11,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,99,3563,,,,,,,,
2017-11,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,76,1790,,,,,,,,
2017-11,"Hospital Distrital de Santarém, E.P.E.",LVT,394,7498,,,,,,,,
2017-11,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,204,4099,,,,,,,,
2017-11,"Hospital Prof. Doutor Fernando Fonseca, E.P.E.",LVT,843,12325,,,,,,,,
2017-11,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,1867,25778,,,,,,,,
2017-11,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,1137,19709,,,,,,,,
2017-11,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,644,5400,,,,,,,,
2017-12,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,96,4439,,,,,,,,
2017-12,"Centro Hospitalar Barreiro Montijo, E.P.E.",LVT,413,6369,,,,,,,,
2017-12,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,248,3477,,,,,,,,
2017-12,"Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.",Norte,318,11261,,,,,,,,
2017-12,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,202,4786,,,,,,,,
2017-12,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,2386,27337,,,,,,,,
2017-12,"Centro Hospitalar Universitário do Porto, E.P.E.",Norte,1230,16891,,,,,,,,
2017-12,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,450,4337,,,,,,,,
2018-01,Instituto de Oftalmologia Dr. Gama Pinto,LVT,0,2,,,,,,,,
2018-01,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,131,4479,,,,,,,,
2018-01,"Centro Hospitalar do Oeste, E.P.E.",LVT,348,7586,,,,,,,,
2018-01,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,113,2764,,,,,,,,
2018-01,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,250,3941,,,,,,,,
2018-01,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,250,8440,,,,,,,,
2018-01,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,359,8227,,,,,,,,
2018-01,"Unidade Local de Saúde de Matosinhos, E.P.E.",Norte,318,6897,,,,,,,,
2018-01,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,9,2878,,,,,,,,
2018-01,"Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.",Norte,424,12313,,,,,,,,
2018-01,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,704,8809,,,,,,,,
2018-01,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,1570,31321,,,,,,,,
2018-01,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,925,26001,,,,,,,,
2018-02,"Centro Hospitalar do Oeste, E.P.E.",LVT,387,7318,,,,,,,,
2018-02,"Hospital Distrital Figueira da Foz, E.P.E.",Centro,119,2565,,,,,,,,
2018-02,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,156,8051,,,,,,,,
2018-02,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,368,7885,,,,,,,,
2018-02,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,209,4193,,,,,,,,
2018-02,"Hospital Prof. Doutor Fernando Fonseca, E.P.E.",LVT,669,11774,,,,,,,,
2018-02,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,2603,33410,,,,,,,,
2018-02,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,1078,20231,,,,,,,,
2018-02,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,1028,22781,,,,,,,,
2018-03,Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais,Centro,10,513,,,,,,,,
2018-03,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,126,4347,,,,,,,,
2018-03,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,102,2657,,,,,,,,
2018-03,"Centro Hospitalar Barreiro Montijo, E.P.E.",LVT,359,6073,,,,,,,,
2018-03,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,926,10045,,,,,,,,
2018-03,"Hospital Garcia da Orta, E.P.E.",LVT,370,12481,,,,,,,,
2018-03,"Hospital de Magalhaes de Lemos, E.P.E.",Norte,0,371,,,,,,,,
2018-04,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,172,,,,,,,,
2018-04,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,73,2108,,,,,,,,
2018-04,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,284,10284,,,,,,,,
2018-04,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,176,4045,,,,,,,,
2018-04,"Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.",Norte,448,10140,,,,,,,,
2018-04,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,784,9334,,,,,,,,
2018-04,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,2070,28963,,,,,,,,
2018-04,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,253,Região de Saúde LVT,21820.0,,,,,,
2018-05,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,90,2115,,,,,,,,
2018-05,"Centro Hospitalar Barreiro Montijo, E.P.E.",LVT,355,5834,,,,,,,,
2018-05,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,189,7408,,,,,,,,
2018-05,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,229,3958,,,,,,,,
2018-05,"Centro Hospitalar Universitário do Porto, E.P.E.",Norte,1415,14243,,,,,,,,
2018-05,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,1006,23504,,,,,,,,
2018-05,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,735,6964,,,,,,,,
2018-06,Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais,Centro,19,449,,,,,,,,
2018-06,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,25,1700,,,,,,,,
2018-06,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,369,9691,,,,,,,,
2018-06,"Hospital Garcia da Orta, E.P.E.",LVT,471,11552,,,,,,,,
2018-06,"Centro Hospitalar Universitário do Porto, E.P.E.",Norte,1096,13160,,,,,,,,
2018-06,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,540,4441,,,,,,,,
2018-06,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,415,Região de Saúde LVT,32108.0,,,,,,
2018-07,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,138,2536,,,,,,,,
2018-07,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,325,9624,,,,,,,,
2018-07,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,204,2997,,,,,,,,
2018-07,"Hospital Distrital de Santarém, E.P.E.",LVT,337,7077,,,,,,,,
2018-07,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,301,4817,,,,,,,,
2018-07,"Hospital Garcia da Orta, E.P.E.",LVT,524,10773,,,,,,,,
2018-07,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,2467,28800,,,,,,,,
2018-07,"Centro Hospitalar Universitário do Porto, E.P.E.",Norte,1313,12972,,,,,,,,
2018-08,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,86,1635,,,,,,,,
2018-08,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,101,2066,,,,,,,,
2018-08,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,30,3029,,,,,,,,
2018-08,"Centro Hospitalar de Setúbal, E.P.E.",LVT,344,6472,,,,,,,,
2018-08,"Unidade Local de Saúde de Matosinhos, E.P.E.",Norte,383,5381,,,,,,,,
2018-08,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,871,7672,,,,,,,,
2018-08,"Centro Hospitalar Universitário do Algarve, E.P.E.",Algarve,377,13699,,,,,,,,
2018-08,"Centro Hospitalar Universitário do Porto, E.P.E.",Norte,1361,14758,,,,,,,,
2018-08,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,1201,22329,,,,,,,,
2018-09,"Hospital Distrital Figueira da Foz, E.P.E.",Centro,103,2174,,,,,,,,
2018-09,"Unidade Local de Saúde da Guarda, E.P.E.",Centro,125,4439,,,,,,,,
2018-09,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,310,6884,,,,,,,,
2018-09,"Hospital da Senhora da Oliveira Guimaraes, E.P.E.",Norte,416,6458,,,,,,,,
2018-09,"Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.",Norte,345,8589,,,,,,,,
2018-09,"Hospital Garcia da Orta, E.P.E.",LVT,397,10287,,,,,,,,
2018-09,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",LVT,1264,10503,,,,,,,,
2018-09,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,2057,24186,,,,,,,,
2018-09,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,1062,18462,,,,,,,,
2018-09,"Centro Hospitalar Universitário do Porto, E.P.E.",Norte,1014,12845,,,,,,,,
2018-09,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,69,1488,,,,,,,,
2018-10,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,99,,,,,,,,
2018-10,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,56,3309,,,,,,,,
2018-10,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,47,1772,,,,,,,,
2018-10,"Unidade Local de Saúde da Guarda, E.P.E.",Centro,203,4366,,,,,,,,
2018-10,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,271,3987,,,,,,,,
2018-10,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,623,8416,,,,,,,,
2018-10,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,1394,24562,,,,,,,,
2018-10,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,361,Região de Saúde LVT,51991.0,,,,,,
2018-11,"Centro Hospitalar do Oeste, E.P.E.",LVT,317,6332,,,,,,,,
2018-11,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,25,2041,,,,,,,,
2018-11,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,103,2936,,,,,,,,
2018-11,"Unidade Local de Saúde do Nordeste, E.P.E.",Norte,71,5888,,,,,,,,
2018-11,"Centro Hospitalar Universitário do Algarve, E.P.E.",Algarve,468,13165,,,,,,,,
2018-11,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,364,4741,,,,,,,,
2018-11,"Hospital Garcia da Orta, E.P.E.",LVT,507,11455,,,,,,,,
2018-11,"Hospital Prof. Doutor Fernando Fonseca, E.P.E.",LVT,745,12348,,,,,,,,
2018-11,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,1965,32337,,,,,,,,
2018-12,Instituto de Oftalmologia Dr. Gama Pinto,LVT,0,4,,,,,,,,
2018-12,"Centro Hospitalar do Oeste, E.P.E.",LVT,476,6659,,,,,,,,
2018-12,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,19,2146,,,,,,,,
2018-12,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,189,3160,,,,,,,,
2018-12,"Hospital Distrital de Santarém, E.P.E.",LVT,286,8315,,,,,,,,
2018-12,"Unidade Local de Saúde do Alto Minho, E.P.E.",Norte,353,7065,,,,,,,,
2018-12,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,15,3286,,,,,,,,
2018-12,"Hospital Garcia da Orta, E.P.E.",LVT,440,12839,,,,,,,,
2018-12,"Hospital de Magalhaes de Lemos, E.P.E.",Norte,0,199,,,,,,,,
2019-01,Hospital Dr. Francisco Zagalo  - Ovar,Centro,0,553,,,,,,,,
2019-01,"Centro Hospitalar do Oeste, E.P.E.",LVT,430,7543,,,,,,,,
2019-01,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,401,11613,,,,,,,,
2019-01,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,385,9974,,,,,,,,
2019-01,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,527,9124,,,,,,,,
2019-01,"Centro Hospitalar Universitário do Algarve, E.P.E.",Algarve,386,14930,,,,,,,,
2019-01,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",LVT,1002,14897,,,,,,,,
2019-01,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,1822,29103,,,,,,,,
2019-01,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,1011,22764,,,,,,,,
2019-01,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,102,1423,,,,,,,,
2019-02,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,162,,,,,,,,
2019-02,Instituto de Oftalmologia Dr. Gama Pinto,LVT,0,7,,,,,,,,
2019-02,"Centro Hospitalar do Oeste, E.P.E.",LVT,332,7063,,,,,,,,
2019-02,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,14,2704,,,,,,,,
2019-02,"Unidade Local de Saúde da Guarda, E.P.E.",Centro,289,5159,,,,,,,,
2019-02,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,383,11069,,,,,,,,
2019-02,"Centro Hospitalar de Setúbal, E.P.E.",LVT,190,7652,,,,,,,,
2019-02,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,153,3580,,,,,,,,
2019-02,"Hospital Distrital de Santarém, E.P.E.",LVT,208,8885,,,,,,,,
2019-02,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,0,3227,,,,,,,,
2019-02,"Centro Hospitalar de Tras os Montes e Alto Douro, E.P.E.",Norte,289,12668,,,,,,,,
2019-02,"Centro Hospitalar Universitário do Algarve, E.P.E.",Algarve,304,14899,,,,,,,,
2019-02,"Hospital Garcia da Orta, E.P.E.",LVT,398,11597,,,,,,,,
2019-02,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,1838,27452,,,,,,,,
2019-02,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,901,22770,,,,,,,,
2019-02,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,707,5849,,,,,,,,
2019-02,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,585,Região de Saúde LVT,10147.0,,,,,,
2019-03,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,67,2504,,,,,,,,
2019-03,"Hospital da Senhora da Oliveira Guimaraes, E.P.E.",Norte,388,8970,,,,,,,,
2019-03,"Unidade Local de Saúde de Matosinhos, E.P.E.",Norte,370,6241,,,,,,,,
2019-03,"Centro Hospitalar Universitário do Algarve, E.P.E.",Algarve,359,13827,,,,,,,,
2019-03,"Hospital Garcia da Orta, E.P.E.",LVT,393,11514,,,,,,,,
2019-03,"Hospital Prof. Doutor Fernando Fonseca, E.P.E.",LVT,904,12954,,,,,,,,
2019-03,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,1713,25728,,,,,,,,
2019-03,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,714,5765,,,,,,,,
2019-04,Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais,Centro,7,295,,,,,,,,
2019-04,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,84,3695,,,,,,,,
2019-04,"Hospital Distrital Figueira da Foz, E.P.E.",Centro,142,2378,,,,,,,,
2019-04,"Unidade Local de Saúde da Guarda, E.P.E.",Centro,265,4464,,,,,,,,
2019-04,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",LVT,1028,11741,,,,,,,,
2019-04,"Centro Hospitalar Universitário de São João, E.P.E.",Norte,901,22460,,,,,,,,
2019-04,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,506,5341,,,,,,,,
2019-05,Instituto de Oftalmologia Dr. Gama Pinto,LVT,0,8,,,,,,,,
2019-05,"Centro Hospitalar Barreiro Montijo, E.P.E.",LVT,347,5952,,,,,,,,
2019-05,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,249,3957,,,,,,,,
2019-05,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,529,8546,,,,,,,,
2019-05,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,198,4571,,,,,,,,
2019-06,Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais,Centro,6,294,,,,,,,,
2019-06,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,150,,,,,,,,
2019-06,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,18,2063,,,,,,,,
2019-06,"Unidade Local de Saúde do Nordeste, E.P.E.",Norte,142,5538,,,,,,,,
2019-06,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,344,8446,,,,,,,,
2019-06,"Hospital Distrital de Santarém, E.P.E.",LVT,269,6416,,,,,,,,
2019-06,"Unidade Local de Saúde do Baixo Alentejo, E.P.E.",Alentejo,3,2815,,,,,,,,
2019-06,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,145,3238,,,,,,,,
2019-06,"Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.",Norte,545,9251,,,,,,,,
2019-06,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,853,20851,,,,,,,,
2019-06,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,694,5441,,,,,,,,
2019-07,Hospital Dr. Francisco Zagalo  - Ovar,Centro,17,383,,,,,,,,
2019-07,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,28,1943,,,,,,,,
2019-07,"Hospital Distrital Figueira da Foz, E.P.E.",Centro,118,2534,,,,,,,,
2019-07,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,125,3175,,,,,,,,
2019-07,"Centro Hospitalar de Entre Douro e Vouga, E.P.E.",Norte,134,6561,,,,,,,,
2019-07,"Centro Hospitalar de Setúbal, E.P.E.",LVT,425,6345,,,,,,,,
2019-07,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,358,7363,,,,,,,,
2019-07,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,128,1279,,,,,,,,
2019-07,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,746,4984,,,,,,,,
2019-08,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,80,3417,,,,,,,,
2019-08,"Hospital Distrital Figueira da Foz, E.P.E.",Centro,141,2251,,,,,,,,
2019-08,"Unidade Local de Saúde do Nordeste, E.P.E.",Norte,87,4947,,,,,,,,
2019-08,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,296,6361,,,,,,,,
2019-08,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,195,2985,,,,,,,,
2019-08,"Hospital Distrital de Santarém, E.P.E.",LVT,458,6700,,,,,,,,
2019-08,"Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.",Norte,447,9928,,,,,,,,
2019-08,"Instituto Português de Oncologia, E.P.E. - Lisboa",LVT,615,5691,,,,,,,,
2019-08,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,574,4487,,,,,,,,
2019-09,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,76,1906,,,,,,,,
2019-09,"Centro Hospitalar de Entre Douro e Vouga, E.P.E.",Norte,259,6183,,,,,,,,
2019-09,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,270,8868,,,,,,,,
2019-09,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,213,5602,,,,,,,,
2019-09,"Unidade Local de Saúde do Alto Minho, E.P.E.",Norte,392,6865,,,,,,,,
2019-09,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,157,3690,,,,,,,,
2019-09,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,2465,25774,,,,,,,,
2019-09,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,1097,23746,,,,,,,,
2019-09,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,86,1325,,,,,,,,
2019-10,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,40,4294,,,,,,,,
2019-10,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,127,2657,,,,,,,,
2019-10,"Unidade Local de Saúde de Castelo Branco, E.P.E.",Centro,155,3271,,,,,,,,
2019-10,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,17,1898,,,,,,,,
2019-10,"Centro Hospitalar de Entre Douro e Vouga, E.P.E.",Norte,186,4137,,,,,,,,
2019-10,"Hospital da Senhora da Oliveira Guimaraes, E.P.E.",Norte,268,7829,,,,,,,,
2019-10,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,248,3906,,,,,,,,
2019-10,"Centro Hospitalar de Vila Nova de Gaia/ Espinho, E.P.E.",Norte,633,11035,,,,,,,,
2019-10,"Hospital de Braga, E.P.E.",Norte,691,10999,,,,,,,,
2019-10,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,173,4349,,,,,,,,
2019-10,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,2071,28767,,,,,,,,
2019-10,"Instituto Português de Oncologia, E.P.E. - Coimbra",Centro,86,1595,,,,,,,,
2019-10,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,782,5076,,,,,,,,
2019-11,Centro de Medicina de Reabilitacao da Regiao Centro Rovisco Pais,Centro,4,302,,,,,,,,
2019-11,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,124,,,,,,,,
2019-11,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,22,1791,,,,,,,,
2019-11,"Centro Hospitalar de Entre Douro e Vouga, E.P.E.",Norte,249,4783,,,,,,,,
2019-11,"Unidade Local de Saúde de Matosinhos, E.P.E.",Norte,314,6374,,,,,,,,
2019-11,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,618,8292,,,,,,,,
2019-11,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,204,4532,,,,,,,,
2019-11,"Centro Hospitalar Universitário Lisboa Central, E.P.E.",LVT,1094,23740,,,,,,,,
2019-12,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,19,2313,,,,,,,,
2019-12,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,75,2843,,,,,,,,
2019-12,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,127,3174,,,,,,,,
2019-12,"Hospital Distrital de Santarém, E.P.E.",LVT,406,7879,,,,,,,,
2019-12,"Hospital de Braga, E.P.E.",Norte,427,15227,,,,,,,,
2019-12,"Hospital Garcia da Orta, E.P.E.",LVT,486,11701,,,,,,,,
2019-12,"Centro Hospitalar e Universitário de Coimbra, E.P.E.",Centro,1213,15639,,,,,,,,
2019-12,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,1565,27162,,,,,,,,
2020-01,Hospital Arcebispo Joao Crisóstomo - Cantanhede,Centro,0,192,,,,,,,,
2020-01,Instituto de Oftalmologia Dr. Gama Pinto,LVT,0,22,,,,,,,,
2020-01,"Centro Hospitalar do Médio Ave, E.P.E.",Norte,74,4393,,,,,,,,
2020-01,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,55,3280,,,,,,,,
2020-01,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,56,2220,,,,,,,,
2020-01,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,268,8288,,,,,,,,
2020-01,"Hospital Distrital de Santarém, E.P.E.",LVT,382,8832,,,,,,,,
2020-01,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,157,4159,,,,,,,,
2020-01,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,496,5370,,,,,,,,
2020-01,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,362,Região de Saúde LVT,4960.0,,,,,,
2020-02,Instituto de Oftalmologia Dr. Gama Pinto,LVT,0,5,,,,,,,,
2020-02,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,252,10024,,,,,,,,
2020-02,"Centro Hospitalar do Baixo Vouga, E.P.E.",Centro,229,7043,,,,,,,,
2020-02,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,273,7453,,,,,,,,
2020-02,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,118,5299,,,,,,,,
2020-02,"Hospital Prof. Doutor Fernando Fonseca, E.P.E.",LVT,722,11964,,,,,,,,
2020-02,"Centro Hospitalar de Lisboa Ocidental, E.P.E.",LVT,1107,13587,,,,,,,,
2020-02,"Centro Hospitalar Universitário do Porto, E.P.E.",Norte,1152,14408,,,,,,,,
2020-02,"Instituto Português de Oncologia, E.P.E. - Porto",Norte,528,4898,,,,,,,,
2020-03,"Centro Hospitalar do Oeste, E.P.E.",LVT,467,6785,,,,,,,,
2020-03,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,28,1902,,,,,,,,
2020-03,"Hospital Distrital Figueira da Foz, E.P.E.",Centro,106,2344,,,,,,,,
2020-03,"Unidade Local de Saúde do Litoral Alentejano, E.P.E.",Alentejo,37,2547,,,,,,,,
2020-03,"Centro Hospitalar de Leiria-Pombal, E.P.E.",Centro,244,9272,,,,,,,,
2020-03,"Centro Hospitalar do Médio Tejo, E.P.E.",LVT,328,6985,,,,,,,,
2020-03,"Hospital da Senhora da Oliveira Guimaraes, E.P.E.",Norte,285,6785,,,,,,,,
2020-03,"Hospital Distrital de Santarém, E.P.E.",LVT,287,7031,,,,,,,,
2020-03,"Unidade Local de Saúde de Matosinhos, E.P.E.",Norte,315,6403,,,,,,,,
2020-03,"Centro Hospitalar Universitário do Algarve, E.P.E.",Algarve,489,14001,,,,,,,,
2020-03,"Hospital Espírito Santo, E.P.E. - Evora",Alentejo,183,4335,,,,,,,,
2020-03,Centro Hospitalar Psiquiátrico de Lisboa,LVT,0,332,Região de Saúde LVT,14546.0,,,,,,
2020-04,"Centro Hospitalar do Tâmega e Sousa, E.P.E.",Norte,373,7266,,,,,,,,
2020-04,"Unidade Local de Saúde do Alto Minho, E.P.E.",Norte,424,5889,,,,,,,,
2020-04,"Unidade Local de Saúde do Norte Alentejano, E.P.E.",Alentejo,244,3177,,,,,,,,
2020-04,"Centro Hospitalar Tondela-Viseu, E.P.E.",Centro,541,6675,,,,,,,,
2020-04,"Centro Hospitalar Universitário de Lisboa Norte, E.P.E.",LVT,1363,20349,,,,,,,,
2020-04,"Hospital de Magalhaes de Lemos, E.P.E.",Norte,0,189,,,,,,,,
2020-05,"Centro Hospitalar do Oeste, E.P.E.",LVT,481,5175,,,,,,,,
2020-05,"Centro Hospitalar Póvoa de Varzim / Vila do Conde, E.P.E.",Norte,33,1487,,,,,,,,
2020-05,"Hospital de Santa Maria Maior, E.P.E. - Barcelos",Norte,56,1579,,,,,,,,
2020-05,"Unidade Local de Saúde da Guarda, E.P.E.",Centro,224,3796,,,,,,,,
2020-05,"Centro Hospitalar Universitário Cova da Beira, E.P.E.",Centro,183,2990,,,,,,,,
2020-05,"Hospital de Braga, E.P.E.",Norte,469,7986,,,,,,,,
2020-05,"Hospital Garcia da Orta, E.P.E.",LVT,476,10285,,,,,,,,
